date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:56:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:10%20GMT	https://codezion.com/themes/tm/html/rides/car-detail.html	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/car-detail.html	(from https://codezion.com/themes/tm/html/rides/)
11:56:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:10%20GMT	https://codezion.com/themes/tm/html/rides/car-detail.html	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/car-detail.html	(from https://codezion.com/themes/tm/html/rides/)
11:56:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:11%20GMT	https://codezion.com/themes/tm/html/rides/car-detail.html	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/car-detail.html	(from https://codezion.com/themes/tm/html/rides/)
11:56:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:12%20GMT	https://codezion.com/themes/tm/html/rides/car-detail.html	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/car-detail.html	(from https://codezion.com/themes/tm/html/rides/)
11:56:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:12%20GMT	https://codezion.com/themes/tm/html/rides/car-detail.html	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/car-detail.html	(from https://codezion.com/themes/tm/html/rides/)
11:56:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:13%20GMT	https://codezion.com/themes/tm/html/rides/car-detail.html	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/car-detail.html	(from https://codezion.com/themes/tm/html/rides/)
11:56:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:14%20GMT	https://codezion.com/themes/tm/html/rides/car-detail.html	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/car-detail.html	(from https://codezion.com/themes/tm/html/rides/)
11:56:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:14%20GMT	https://codezion.com/themes/tm/html/rides/car-detail.html	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/car-detail.html	(from https://codezion.com/themes/tm/html/rides/)
11:56:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:15%20GMT	https://codezion.com/themes/tm/html/rides/car-detail.html	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/car-detail.html	(from https://codezion.com/themes/tm/html/rides/)
11:56:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Feb%202024%2006:26:15%20GMT	https://codezion.com/themes/tm/html/rides/car-detail.html	C:/My%20Web%20Sites/Swagat_Ck/codezion.com/themes/tm/html/rides/car-detail.html	(from https://codezion.com/themes/tm/html/rides/)
